0.827954293005022,0.5661445818981786,0.6681804242330115
0.4415616102920159,0.641193357371032,0.936574368395892
0.9757749607886069,0.4194831793188025,0.4659597209655858
0.876604148595828,0.5158811296288184,0.10855731336562235
0.08684813147607406,0.16810941197897356,0.7672740924680662
0.5538775763014547,0.5386809907354672,0.8586541176932415
0.6226489837816372,0.6668480037643177,0.08880142918986134
0.15452125566247443,0.49664142647977794,0.5120949572693051
0.8000320234682535,0.6562247184622508,0.07896059244902376
0.1883403434342794,0.6358920306882685,0.9159151677162893
0.9328525879423759,0.6650276877994055,0.8355578144842681
0.39009343682682696,0.8975189436616169,0.9667172953877948
0.9903539395834514,0.33249949316619576,0.43593787690096486
0.8605998769768526,0.25461096750715384,0.8363626590186702
0.8482746186263022,0.6468081396536255,0.011335192973001784
0.10266207075321854,0.40588938236352334,0.8260828292519216
0.9805910331410266,0.09043863062657198,0.21757716248946768
0.8678218297984411,0.5799270448237198,0.7210839017649421
0.16176418659159242,0.5243803583501294,0.6794526898859777
0.373042312082453,0.2936791491164389,0.6310137040914766
0.4270860793820409,0.2319846015713023,0.9560235082157696
0.9668479675407569,0.41862853430487634,0.3659535111256076
0.19847320865555718,0.7451552439305881,0.04362342124283247
0.010483515463761583,0.4275612410284395,0.42719213319948646
0.2612760234680779,0.3270463429400403,0.3558434807007662
0.9541720406871738,0.6190665597181102,0.5961221110531655
0.412834474974052,0.7298519753542082,0.30193498024817766
0.6783882543989673,0.565496427242185,0.3976466744298134
0.722544311043533,0.6391082205391192,0.09777817945223177
0.2088227665922996,0.4982094818248295,0.3867663645890379
0.6915910043448362,0.8370173839632775,0.07805711950443806
0.14201390798273583,0.660338860405829,0.2209580414785186
0.605765880937936,0.3811531772690665,0.40271767264183245
0.6109913124251874,0.20066984907407193,0.6728814567134475
0.08293832790750177,0.3488017241629805,0.9327082037378246
0.9647321705866051,0.5074285439479225,0.42572447062641205
0.22721415738251527,0.2763458876698687,0.14707064997882202
0.12757307259741246,0.9165752450140171,0.7344487312126744
0.5410025312071924,0.07888830634195854,0.7975061254556386
0.8440729193131121,0.9190546213669935,0.22633640297284208
0.6445367510088388,0.6597092468601445,0.11185352344750477
0.16360787765487728,0.1910906640039821,0.41432602329234347
0.5114063742634422,0.03099848984833109,0.49562414652132547
0.304268502751214,0.6715720527034036,0.3668661627123069
0.8238470661032591,0.9598506142161796,0.47010239052623914
0.35744538978480433,0.17002583529679127,0.7021775234606594
0.337682203465852,0.6045936307424167,0.46311540176495036
0.44070141837999666,0.24547916538561354,0.5431183682944754
0.12450026522277735,0.42249448677123824,0.956574435812117
0.496966346305707,0.921376161415122,0.9227349010357381
0.02657582866380448,0.8527929804687565,0.5481682238948231
0.7093521064517674,0.4765782881397157,0.6615786726233821
0.45241608911927356,0.9531852787609516,0.2718249129053536
0.41963350185808157,0.07547641513012038,0.6033726284090265
0.2848271489863281,0.6816042388129226,0.7472264278929266
0.5671393097116906,0.6831944639368613,0.5787494736503772
0.01142245465680336,0.3264523485414944,0.33580946934365163
0.5209557499124423,0.23757711505520585,0.30940945754869376
0.5383386447848744,0.2873523577366085,0.719879964411304
0.3697063459524098,0.5623635205822557,0.6569896604629503
0.8838003107977085,0.12619319191693235,0.830467715890123
0.23850256614195597,0.9382244489707589,0.4822192724877844
0.9633455655505844,0.740154499321159,0.4536852531911373
0.20322292028932853,0.7702358838241872,0.6266822027298347
0.21802774341449305,0.898016064384446,0.5157633551770265
0.08400424010097463,0.1757796218335147,0.9013957099992391
0.2790416021432136,0.8433784522474101,0.6578989298786077
0.3804358451700509,0.6456270010996767,0.48131879905208785
0.6881020141745303,0.9025756482588997,0.1639198790751265
0.4293110338977839,0.4345472956075652,0.2985795181646733
0.12754525207014267,0.679475673138642,0.6008752517317476
0.20572393994346994,0.1088088534439795,0.6114336570536087
0.29398440157190064,0.01952681070929163,0.6114839668234824
0.9088587101818748,0.21157223548273152,0.969644376881347
0.25656046740473737,0.4378591400818218,0.5746117659069652
0.6852140976550195,0.8795943580577418,0.8796665241925758
0.03020200033477527,0.776686376993034,0.6249695193575955
0.30868803356384267,0.9383801392457025,0.16825902373328838
0.9150817200320909,0.6097516612200712,0.6957243304744216
0.696596326678769,0.053926029156075694,0.02599074360882181
0.9998257486542322,0.8124434810318629,0.2665230050952988
0.7076468348485367,0.05395625452019592,0.3747421400281018
0.44184256123392585,0.1854622795521892,0.41168683524387284
0.35152877218592227,0.6129854154951361,0.030086326270947317
0.4998794786412215,0.9241172172516335,0.6914481557161177
0.4504586087882103,0.6853147441317176,0.2607591605093236
0.22369138440784453,0.47040582739926406,0.4218785120571157
0.1341583113463225,0.6609126163883013,0.30304977862704596
0.4974271494553725,0.4872507343992917,0.3763281558871767
0.3619060567793113,0.5147747036904158,0.6430145934633845
0.1411307244239396,0.48842944192493565,0.8006121146034907
0.30166709557551974,0.2202357150481089,0.7247878747214693
0.8510791394346644,0.272935951095732,0.29307348703100167
0.055863508829535946,0.06751903488239508,0.11748686933930086
0.5573032854028541,0.7342820331907657,0.28517264109639273
0.309284101169227,0.6000129695570033,0.963053007086326
0.6967555509173508,0.9052061415279321,0.21796543282188685
0.49327205027071674,0.3823233244545129,0.5012818940727712
0.6837025576631044,0.4507444321947133,0.38767734611771987
0.06454468696302551,0.27461838096033653,0.05829572466466926
